date,danceability,energy,speechiness,acousticness,instrumentalness,loudness,valence,tempo,duration_ms
2021-11-04,0.6819807018026006,0.6739040042302611,0.08168932332123509,0.20850839539769112,0.0026762262933897156,-5.612210593360564,0.5225186575623233,128.45954916953707,200252.04495626333
2021-12-02,0.6525890770218299,0.630270611441498,0.075314533488944,0.267249838312581,0.0028384040644946307,-6.533860485785382,0.5186990881099858,124.0303837742352,208872.48218777217
2021-12-30,0.6151806878033251,0.6072990513891608,0.060671054090644994,0.3324807987670402,0.005836235486937814,-7.6297130715160035,0.6033308253027362,132.14624774995696,198634.7137429892
2022-01-27,0.6825936027819692,0.6559559321955339,0.09720062145186681,0.2294215532301845,0.0018626931085781655,-5.876602518280737,0.5323697636722609,126.21268027018101,196627.3880343167
2022-02-24,0.6815049643227837,0.6719627941717573,0.09448592060727225,0.19717513975165896,0.0015583930314421388,-5.524433206264971,0.5355815655835223,129.38337007524862,200921.49779817188
2022-03-24,0.6896807520947489,0.664340935712184,0.0885741322464683,0.2195164413982058,0.00779025354751763,-5.695500622798629,0.5368820319371386,124.5731708597381,198117.7151123073
2022-04-21,0.6699958142803512,0.6797554378740777,0.07949933455358739,0.20551013929194228,0.0005735337658975094,-5.567607343996725,0.5301631730726366,127.29976190948386,193270.29098941444
2022-05-19,0.7282661480763161,0.6726374176429216,0.13313773937729953,0.2603998188395216,0.0004526344598404364,-6.194368057845111,0.5203786219638534,114.93466628795582,212929.85479729835
2022-06-16,0.699575024114403,0.6690268846227002,0.09566994454979165,0.2547338706520217,0.0015081347820635506,-6.034233670563933,0.49069863470977715,119.75340430641417,208232.99552900225
2022-07-14,0.6899180357251065,0.6734347354212696,0.08683656991730006,0.247503452445637,0.010162725716196124,-6.148458294141357,0.49569747122851254,120.73915540752667,213685.1255576874
2022-08-11,0.7066350284657484,0.6651190798083014,0.08286674274980069,0.2410950866512024,0.002462218252534788,-6.131466233956036,0.5345473796986533,125.74758132277418,202214.62074038674
2022-09-08,0.7048120673666195,0.679625707077051,0.08995366837028111,0.22675447814499675,0.0020060473365762278,-6.022519607180097,0.5315378250572113,126.21447808720069,195606.4246616626
2022-10-06,0.7000883969398966,0.6619183931718599,0.07535994224991238,0.2194379907216987,0.0037610264863291213,-6.14021378585513,0.5024794518212002,125.85027008955545,193558.47755936414
2022-11-03,0.6613087893619028,0.5668361900116663,0.07552412945911284,0.2830472236107495,0.012747699065609514,-7.558303952407416,0.3866605155897454,123.85716799073975,198304.7333107971
2022-12-01,0.6375124628702525,0.5973392420269058,0.0709466256714868,0.2835480646084534,0.004654212264691168,-7.001010760823568,0.4736195019025805,126.7904209557733,193100.51100175493
2022-12-29,0.5985734635423345,0.5694495110571584,0.06790251626631015,0.3799440303363306,0.024912407967255107,-8.179493646820138,0.5605374661320874,126.84119759052025,190164.32336711392
2023-01-26,0.6879037619340693,0.6468815158025001,0.08452565851480101,0.2051247862764675,0.0259554897400186,-5.937557574930111,0.49407201121060573,121.83081171602045,197705.15806987154
2023-02-23,0.6830354178596351,0.6587347110250161,0.08127470047816324,0.21003980758880433,0.02379897291535205,-6.017461324959928,0.5096591307830727,124.99161205274056,190809.4994644404
2023-03-23,0.6829493922553536,0.6501835649207766,0.09509444985665415,0.2666136835606973,0.019143829321605407,-6.059181958106494,0.5174092781896219,123.12960911967836,193366.87260913537
2023-04-20,0.679064628291727,0.6501729772700812,0.08483549236461206,0.27760346884908493,0.010931905450406284,-6.010305647405202,0.5504509353620282,124.7322508745876,195269.6789527005
2023-05-18,0.6696116821705576,0.6468536408194926,0.08667222428600115,0.3015407333744817,0.007044879356756259,-6.156497979617042,0.566139280666699,127.1480449596855,192809.90843284008
